timestamp,master_frame,slave_frame,lidar_state,ch1_adc,ch1_sdadc0,ch1_sdadc1,ch1_adj0,ch1_adj1,ch1_current,ch2_adc,ch2_sdadc0,ch2_sdadc1,ch2_adj0,ch2_adj1,ch2_current,ch3_adc,ch3_sdadc0,ch3_sdadc1,ch3_adj0,ch3_adj1,ch3_current,ch4_adc,ch4_sdadc0,ch4_sdadc1,ch4_adj0,ch4_adj1,ch4_current
2025-11-16 18:32:54.215,0,32,0,0,-32764,-32768,0,0,0.0,0,-32756,-32768,0,0,0.0,0,-32758,-32768,0,0,0.0,0,-32768,-32768,0,0,0.0
2025-11-16 18:32:55.219,0,33,0,0,-32767,-32768,0,0,0.0,0,-32762,-32768,0,0,0.0,0,-32759,-32768,0,0,0.0,0,-32768,-32768,0,0,0.0
2025-11-16 18:32:56.224,0,34,0,0,-32765,-32768,0,0,0.0,0,-32763,-32768,0,0,0.0,0,-32762,-32768,0,0,0.0,0,-32768,-32768,0,0,0.0
2025-11-16 18:32:57.128,0,35,0,0,-32763,-32768,0,0,0.0,0,-32764,-32768,0,0,0.0,0,-32758,-32768,0,0,0.0,0,-32768,-32768,0,0,0.0
2025-11-16 18:32:58.132,0,36,0,0,-32766,-32768,0,0,0.0,0,-32768,-32768,0,0,0.0,0,-32763,-32768,0,0,0.0,0,-32768,-32768,0,0,0.0
2025-11-16 18:32:59.137,0,37,0,0,-32764,-32768,0,0,0.0,0,-32757,-32768,0,0,0.0,0,-32757,-32768,0,0,0.0,0,-32768,-32768,0,0,0.0
2025-11-16 18:33:00.141,0,38,0,0,-32767,-32768,0,0,0.0,0,-32513,-32768,0,0,0.0,0,-32756,-32768,0,0,0.0,0,-32768,-32768,0,0,0.0
2025-11-16 18:33:01.146,0,39,0,0,-32766,-32768,0,0,0.0,0,-32766,-32768,0,0,0.0,0,-32760,-32768,0,0,0.0,0,-32768,-32768,0,0,0.0
2025-11-16 18:33:02.150,0,40,0,0,-32764,-32768,0,0,0.0,0,-32752,-32768,0,0,0.0,0,-32760,-32768,0,0,0.0,0,-32768,-32768,0,0,0.0
2025-11-16 18:33:03.155,0,41,0,0,-32764,-32768,0,0,0.0,0,-32434,-32768,0,0,0.0,0,-32755,-32768,0,0,0.0,0,-32768,-32768,0,0,0.0
2025-11-16 18:33:04.159,0,42,0,948,-32760,-32768,0,0,0.0,0,-566,-32768,0,0,0.0,0,-32126,-32768,0,0,0.0,0,-32768,-32768,0,0,0.0
2025-11-16 18:33:05.165,0,43,0,0,-32762,-32768,0,0,0.0,0,-30511,-32768,0,0,0.0,0,-32716,-32768,0,0,0.0,0,-32768,-32768,0,0,0.0
2025-11-16 18:33:06.170,0,44,0,635,-32761,-32764,0,0,0.0,0,-9289,-32768,0,0,0.0,0,-32356,-32768,0,0,0.0,0,-32768,-32768,0,0,0.0
2025-11-16 18:33:07.175,0,45,0,0,-32764,-32768,0,0,0.0,0,-32750,-32768,0,0,0.0,0,-32754,-32768,0,0,0.0,0,-32768,-32768,0,0,0.0
2025-11-16 18:33:08.180,0,46,0,0,-32762,-32768,0,0,0.0,0,-32381,-32768,0,0,0.0,0,-32752,-32768,0,0,0.0,0,-32768,-32768,0,0,0.0
2025-11-16 18:33:09.185,0,47,0,0,-32764,-32768,0,0,0.0,0,-32762,-32768,0,0,0.0,0,-32758,-32768,0,0,0.0,0,-32768,-32768,0,0,0.0
2025-11-16 18:33:10.190,0,48,0,0,-32762,-32768,0,0,0.0,0,-32718,-32768,0,0,0.0,0,-32756,-32768,0,0,0.0,0,-32768,-32768,0,0,0.0
2025-11-16 18:33:11.194,0,49,0,0,-32760,-32768,0,0,0.0,0,-32764,-32768,0,0,0.0,0,-32760,-32768,0,0,0.0,0,-32768,-32768,0,0,0.0
2025-11-16 18:33:12.200,0,50,0,0,-32764,-32768,0,0,0.0,0,-32764,-32768,0,0,0.0,0,-32762,-32768,0,0,0.0,0,-32768,-32768,0,0,0.0
2025-11-16 18:33:13.204,0,51,0,0,-32764,-32768,0,0,0.0,0,-32762,-32768,0,0,0.0,0,-32759,-32768,0,0,0.0,0,-32768,-32768,0,0,0.0
2025-11-16 18:33:14.210,0,52,0,0,-32760,-32768,0,0,0.0,0,-32763,-32768,0,0,0.0,0,-32760,-32768,0,0,0.0,0,-32767,-32768,0,0,0.0
2025-11-16 18:33:15.215,0,53,0,0,-32764,-32766,0,0,0.0,0,-32364,-32768,0,0,0.0,0,-32754,-32768,0,0,0.0,0,-32768,-32768,0,0,0.0
2025-11-16 18:33:16.219,0,54,0,0,-32766,-32768,0,0,0.0,0,-32765,-32768,0,0,0.0,0,-32760,-32768,0,0,0.0,0,-32768,-32768,0,0,0.0
2025-11-16 18:33:17.249,0,55,0,0,-32766,-32768,0,0,0.0,0,-32751,-32768,0,0,0.0,0,-32754,-32768,0,0,0.0,0,-32768,-32768,0,0,0.0
2025-11-16 18:33:18.152,0,56,0,0,-32765,-32768,0,0,0.0,0,-32760,-32768,0,0,0.0,0,-32760,-32768,0,0,0.0,0,-32768,-32768,0,0,0.0
2025-11-16 18:33:19.156,0,57,0,0,-32768,-32766,0,0,0.0,0,-32605,-32768,0,0,0.0,0,-32756,-32768,0,0,0.0,0,-32766,-32768,0,0,0.0
2025-11-16 18:33:20.162,0,58,0,0,-32766,-32768,0,0,0.0,0,-32726,-32768,0,0,0.0,0,-32760,-32768,0,0,0.0,0,-32768,-32768,0,0,0.0
2025-11-16 18:33:21.166,0,59,0,0,-32764,-32768,0,0,0.0,0,-32756,-32768,0,0,0.0,0,-32762,-32768,0,0,0.0,0,-32768,-32768,0,0,0.0
2025-11-16 18:33:22.171,0,60,0,0,-32766,-32768,0,0,0.0,0,-32754,-32768,0,0,0.0,0,-32754,-32768,0,0,0.0,0,-32768,-32768,0,0,0.0
2025-11-16 18:33:23.176,0,61,0,0,-32765,-32768,0,0,0.0,0,-32768,-32768,0,0,0.0,0,-32758,-32768,0,0,0.0,0,-32768,-32768,0,0,0.0
2025-11-16 18:33:24.182,0,62,0,0,-32762,-32768,0,0,0.0,0,-32766,-32768,0,0,0.0,0,-32762,-32768,0,0,0.0,0,-32768,-32768,0,0,0.0
2025-11-16 18:33:25.185,0,63,0,0,-32760,-32768,0,0,0.0,0,-32680,-32768,0,0,0.0,0,-32752,-32768,0,0,0.0,0,-32768,-32768,0,0,0.0
2025-11-16 18:33:26.191,0,64,0,20,-32762,-32767,0,0,0.0,0,-29578,-32768,0,0,0.0,0,-32700,-32768,0,0,0.0,0,-32768,-32768,0,0,0.0
2025-11-16 18:33:27.195,0,65,0,60,-32762,-32768,0,0,0.0,0,-28482,-32768,0,0,0.0,0,-32684,-32768,0,0,0.0,0,-32768,-32768,0,0,0.0
2025-11-16 18:33:28.201,0,66,0,0,-32762,-32766,0,0,0.0,0,-32754,-32768,0,0,0.0,0,-32756,-32768,0,0,0.0,0,-32768,-32768,0,0,0.0
2025-11-16 18:33:29.206,0,67,0,0,-32760,-32768,0,0,0.0,0,-32760,-32768,0,0,0.0,0,-32758,-32768,0,0,0.0,0,-32766,-32768,0,0,0.0
2025-11-16 18:33:30.210,0,68,0,0,-32766,-32767,0,0,0.0,0,-32764,-32768,0,0,0.0,0,-32756,-32768,0,0,0.0,0,-32768,-32768,0,0,0.0
2025-11-16 18:33:31.214,0,69,0,0,-32764,-32768,0,0,0.0,0,-32752,-32768,0,0,0.0,0,-32758,-32768,0,0,0.0,0,-32768,-32768,0,0,0.0
2025-11-16 18:33:32.219,0,70,0,0,-32762,-32767,0,0,0.0,0,-32586,-32768,0,0,0.0,0,-32755,-32768,0,0,0.0,0,-32768,-32768,0,0,0.0
2025-11-16 18:33:33.124,0,71,0,107,-32763,-32764,0,0,0.0,0,-26976,-32768,0,0,0.0,0,-32652,-32768,0,0,0.0,0,-32768,-32768,0,0,0.0
2025-11-16 18:33:34.131,0,72,0,0,-32760,-32768,0,0,0.0,0,-32762,-32768,0,0,0.0,0,-32760,-32768,0,0,0.0,0,-32768,-32768,0,0,0.0
2025-11-16 18:33:35.136,0,73,0,785,-32759,-32766,0,0,0.0,0,-7124,-32768,0,0,0.0,0,-32256,-32768,0,0,0.0,0,-32768,-32768,0,0,0.0
2025-11-16 18:33:36.140,0,74,0,0,-32761,-32768,0,0,0.0,0,-32752,-32768,0,0,0.0,0,-32754,-32768,0,0,0.0,0,-32768,-32768,0,0,0.0
2025-11-16 18:33:37.144,0,75,0,0,-32761,-32768,0,0,0.0,0,-32758,-32768,0,0,0.0,0,-32758,-32768,0,0,0.0,0,-32768,-32768,0,0,0.0
2025-11-16 18:33:38.149,0,76,0,0,-32764,-32768,0,0,0.0,0,-32756,-32768,0,0,0.0,0,-32756,-32768,0,0,0.0,0,-32766,-32768,0,0,0.0
2025-11-16 18:33:39.154,0,77,0,0,-32764,-32768,0,0,0.0,0,-32765,-32768,0,0,0.0,0,-32759,-32768,0,0,0.0,0,-32768,-32768,0,0,0.0
2025-11-16 18:33:40.159,0,78,0,0,-32765,-32767,0,0,0.0,0,-32765,-32768,0,0,0.0,0,-32760,-32768,0,0,0.0,0,-32768,-32768,0,0,0.0
2025-11-16 18:33:41.164,0,79,0,0,-32764,-32768,0,0,0.0,0,-32763,-32768,0,0,0.0,0,-32758,-32768,0,0,0.0,0,-32768,-32768,0,0,0.0
2025-11-16 18:33:42.169,0,80,0,0,-32766,-32768,0,0,0.0,0,-32746,-32768,0,0,0.0,0,-32760,-32768,0,0,0.0,0,-32768,-32768,0,0,0.0
2025-11-16 18:33:43.172,0,81,0,209,-32766,-32768,0,0,0.0,0,-23134,-32768,0,0,0.0,0,-32581,-32768,0,0,0.0,0,-32768,-32768,0,0,0.0
2025-11-16 18:33:44.191,0,82,0,0,-32762,-32768,0,0,0.0,0,-32764,-32768,0,0,0.0,0,-32758,-32768,0,0,0.0,0,-32768,-32768,0,0,0.0
2025-11-16 18:33:45.197,0,83,0,0,-32762,-32768,0,0,0.0,0,-32756,-32768,0,0,0.0,0,-32758,-32768,0,0,0.0,0,-32768,-32768,0,0,0.0
2025-11-16 18:33:46.202,0,84,0,0,-32760,-32768,0,0,0.0,0,-32757,-32768,0,0,0.0,0,-32756,-32768,0,0,0.0,0,-32768,-32768,0,0,0.0
2025-11-16 18:33:47.207,0,85,0,47,-32764,-32768,0,0,0.0,0,-28576,-32768,0,0,0.0,0,-32680,-32768,0,0,0.0,0,-32768,-32768,0,0,0.0
2025-11-16 18:33:48.212,0,86,0,0,-32762,-32766,0,0,0.0,0,-32755,-32768,0,0,0.0,0,-32755,-32768,0,0,0.0,0,-32768,-32768,0,0,0.0
2025-11-16 18:33:49.215,0,87,0,0,-32763,-32768,0,0,0.0,0,-32761,-32768,0,0,0.0,0,-32756,-32768,0,0,0.0,0,-32768,-32768,0,0,0.0
2025-11-16 18:33:50.218,0,88,0,0,-32756,-32768,0,0,0.0,0,-32762,-32768,0,0,0.0,0,-32758,-32768,0,0,0.0,0,-32768,-32768,0,0,0.0
2025-11-16 18:33:51.223,0,89,0,0,-32763,-32768,0,0,0.0,0,-32756,-32768,0,0,0.0,0,-32756,-32768,0,0,0.0,0,-32768,-32768,0,0,0.0
2025-11-16 18:33:52.128,0,90,0,0,-32764,-32762,0,0,0.0,0,-32758,-32768,0,0,0.0,0,-32756,-32768,0,0,0.0,0,-32768,-32768,0,0,0.0
2025-11-16 18:33:53.132,0,91,0,0,-32764,-32768,0,0,0.0,0,-32649,-32768,0,0,0.0,0,-32754,-32768,0,0,0.0,0,-32768,-32768,0,0,0.0
2025-11-16 18:33:54.136,0,92,0,0,-32758,-32768,0,0,0.0,0,-32753,-32768,0,0,0.0,0,-32756,-32768,0,0,0.0,0,-32768,-32768,0,0,0.0
2025-11-16 18:33:55.142,0,93,0,141,-32761,-32768,0,0,0.0,0,-25416,-32768,0,0,0.0,0,-32622,-32768,0,0,0.0,0,-32768,-32768,0,0,0.0
2025-11-16 18:33:56.147,0,94,0,166,-32760,-32768,0,0,0.0,0,-25388,-32768,0,0,0.0,0,-32613,-32768,0,0,0.0,0,-32767,-32768,0,0,0.0
2025-11-16 18:33:57.151,0,95,0,0,-32761,-32768,0,0,0.0,0,-32008,-32768,0,0,0.0,0,-32736,-32768,0,0,0.0,0,-32768,-32768,0,0,0.0
2025-11-16 18:33:58.154,0,96,0,0,-32762,-32768,0,0,0.0,0,-32760,-32768,0,0,0.0,0,-32753,-32768,0,0,0.0,0,-32768,-32768,0,0,0.0
2025-11-16 18:33:59.160,0,97,0,0,-32764,-32767,0,0,0.0,0,-32762,-32768,0,0,0.0,0,-32760,-32768,0,0,0.0,0,-32768,-32768,0,0,0.0
2025-11-16 18:34:00.164,0,98,0,0,-32763,-32768,0,0,0.0,0,-32757,-32768,0,0,0.0,0,-32759,-32768,0,0,0.0,0,-32768,-32768,0,0,0.0
2025-11-16 18:34:01.168,0,99,0,0,-32765,-32768,0,0,0.0,0,-32763,-32768,0,0,0.0,0,-32759,-32768,0,0,0.0,0,-32768,-32768,0,0,0.0
2025-11-16 18:34:02.173,0,100,0,0,-32764,-32768,0,0,0.0,0,-32758,-32768,0,0,0.0,0,-32760,-32768,0,0,0.0,0,-32768,-32768,0,0,0.0
2025-11-16 18:34:03.178,0,101,0,0,-32764,-32768,0,0,0.0,0,-32716,-32768,0,0,0.0,0,-32758,-32768,0,0,0.0,0,-32768,-32768,0,0,0.0
2025-11-16 18:34:04.183,0,102,0,0,-32762,-32768,0,0,0.0,0,-32756,-32768,0,0,0.0,0,-32755,-32768,0,0,0.0,0,-32768,-32768,0,0,0.0
2025-11-16 18:34:05.188,0,103,0,0,-32764,-32768,0,0,0.0,0,-32766,-32768,0,0,0.0,0,-32760,-32768,0,0,0.0,0,-32768,-32768,0,0,0.0
2025-11-16 18:34:06.192,0,104,0,0,-32764,-32768,0,0,0.0,0,-32571,-32768,0,0,0.0,0,-32756,-32768,0,0,0.0,0,-32768,-32768,0,0,0.0
2025-11-16 18:34:07.195,0,105,0,0,-32764,-32768,0,0,0.0,0,-32763,-32768,0,0,0.0,0,-32762,-32768,0,0,0.0,0,-32768,-32768,0,0,0.0
2025-11-16 18:34:08.199,0,106,0,0,-32767,-32768,0,0,0.0,0,-32766,-32768,0,0,0.0,0,-32762,-32768,0,0,0.0,0,-32768,-32768,0,0,0.0
2025-11-16 18:34:09.204,0,107,0,0,-32765,-32764,0,0,0.0,0,-32586,-32768,0,0,0.0,0,-32760,-32768,0,0,0.0,0,-32768,-32768,0,0,0.0
2025-11-16 18:34:10.208,0,108,0,0,-32765,-32768,0,0,0.0,0,-32767,-32768,0,0,0.0,0,-32760,-32768,0,0,0.0,0,-32768,-32768,0,0,0.0
2025-11-16 18:34:11.213,0,109,0,0,-32765,-32768,0,0,0.0,0,-32755,-32768,0,0,0.0,0,-32760,-32768,0,0,0.0,0,-32768,-32768,0,0,0.0
2025-11-16 18:34:12.217,0,110,0,0,-32761,-32768,0,0,0.0,0,-32767,-32768,0,0,0.0,0,-32760,-32768,0,0,0.0,0,-32768,-32768,0,0,0.0
2025-11-16 18:34:13.221,0,111,0,0,-32766,-32766,0,0,0.0,0,-32766,-32768,0,0,0.0,0,-32762,-32768,0,0,0.0,0,-32768,-32768,0,0,0.0
2025-11-16 18:34:14.126,0,112,0,0,-32764,-32768,0,0,0.0,0,-32766,-32768,0,0,0.0,0,-32758,-32768,0,0,0.0,0,-32768,-32768,0,0,0.0
2025-11-16 18:34:15.131,0,113,0,0,-32765,-32768,0,0,0.0,0,-32764,-32768,0,0,0.0,0,-32760,-32768,0,0,0.0,0,-32768,-32768,0,0,0.0
2025-11-16 18:34:16.136,0,114,0,0,-32766,-32768,0,0,0.0,0,-32764,-32768,0,0,0.0,0,-32766,-32768,0,0,0.0,0,-32768,-32768,0,0,0.0
2025-11-16 18:34:17.141,0,115,0,0,-32766,-32768,0,0,0.0,0,-32749,-32768,0,0,0.0,0,-32768,-32768,0,0,0.0,0,-32768,-32768,0,0,0.0
2025-11-16 18:34:18.145,0,116,0,0,-32764,-32768,0,0,0.0,0,-32748,-32768,0,0,0.0,0,-32764,-32768,0,0,0.0,0,-32768,-32768,0,0,0.0
2025-11-16 18:34:19.149,0,117,0,0,-32759,-32768,0,0,0.0,0,-32763,-32768,0,0,0.0,0,-32754,-32768,0,0,0.0,0,-32768,-32768,0,0,0.0
2025-11-16 18:34:20.154,0,118,0,0,-32766,-32768,0,0,0.0,0,-32763,-32768,0,0,0.0,0,-32756,-32768,0,0,0.0,0,-32768,-32768,0,0,0.0
2025-11-16 18:34:21.158,0,119,0,0,-32763,-32768,0,0,0.0,0,-32765,-32768,0,0,0.0,0,-32756,-32768,0,0,0.0,0,-32768,-32768,0,0,0.0
2025-11-16 18:34:22.162,0,120,0,0,-32764,-32765,0,0,0.0,0,-32764,-32768,0,0,0.0,0,-32760,-32768,0,0,0.0,0,-32766,-32768,0,0,0.0
2025-11-16 18:34:23.167,0,121,0,0,-32762,-32768,0,0,0.0,0,-32762,-32768,0,0,0.0,0,-32759,-32768,0,0,0.0,0,-32768,-32768,0,0,0.0
2025-11-16 18:34:24.171,0,122,0,0,-32764,-32768,0,0,0.0,0,-32764,-32768,0,0,0.0,0,-32756,-32768,0,0,0.0,0,-32768,-32768,0,0,0.0
2025-11-16 18:34:25.176,0,123,0,0,-32762,-32768,0,0,0.0,0,-32762,-32768,0,0,0.0,0,-32760,-32768,0,0,0.0,0,-32768,-32768,0,0,0.0
2025-11-16 18:34:26.180,0,124,0,0,-32765,-32768,0,0,0.0,0,-32762,-32768,0,0,0.0,0,-32756,-32768,0,0,0.0,0,-32768,-32768,0,0,0.0
2025-11-16 18:34:27.185,0,125,0,0,-32764,-32768,0,0,0.0,0,-32764,-32768,0,0,0.0,0,-32759,-32768,0,0,0.0,0,-32768,-32768,0,0,0.0
2025-11-16 18:34:28.191,0,126,0,0,-32760,-32768,0,0,0.0,0,-32762,-32768,0,0,0.0,0,-32760,-32768,0,0,0.0,0,-32768,-32768,0,0,0.0
2025-11-16 18:34:29.195,0,127,0,0,-32762,-32768,0,0,0.0,0,-32754,-32768,0,0,0.0,0,-32760,-32768,0,0,0.0,0,-32768,-32768,0,0,0.0
2025-11-16 18:34:30.199,0,128,0,0,-32766,-32768,0,0,0.0,0,-32766,-32768,0,0,0.0,0,-32761,-32768,0,0,0.0,0,-32768,-32768,0,0,0.0
2025-11-16 18:34:31.204,0,129,0,0,-32766,-32768,0,0,0.0,0,-32767,-32768,0,0,0.0,0,-32761,-32768,0,0,0.0,0,-32768,-32768,0,0,0.0
2025-11-16 18:34:32.208,0,130,0,0,-32766,-32768,0,0,0.0,0,-32751,-32768,0,0,0.0,0,-32760,-32768,0,0,0.0,0,-32768,-32768,0,0,0.0
2025-11-16 18:34:33.214,0,131,0,0,-32765,-32765,0,0,0.0,0,-32755,-32768,0,0,0.0,0,-32756,-32768,0,0,0.0,0,-32768,-32768,0,0,0.0
2025-11-16 18:34:34.218,0,132,0,0,-32765,-32768,0,0,0.0,0,-32760,-32768,0,0,0.0,0,-32762,-32768,0,0,0.0,0,-32768,-32768,0,0,0.0
2025-11-16 18:34:35.223,0,133,0,0,-32762,-32768,0,0,0.0,0,-32756,-32768,0,0,0.0,0,-32761,-32768,0,0,0.0,0,-32768,-32768,0,0,0.0
2025-11-16 18:34:36.127,0,134,0,0,-32762,-32766,0,0,0.0,0,-32761,-32768,0,0,0.0,0,-32760,-32768,0,0,0.0,0,-32768,-32768,0,0,0.0
2025-11-16 18:34:37.132,0,135,0,0,-32766,-32768,0,0,0.0,0,-32702,-32768,0,0,0.0,0,-32759,-32768,0,0,0.0,0,-32768,-32768,0,0,0.0
2025-11-16 18:34:38.138,0,136,0,0,-32763,-32768,0,0,0.0,0,-32759,-32768,0,0,0.0,0,-32762,-32768,0,0,0.0,0,-32768,-32768,0,0,0.0
2025-11-16 18:34:39.143,0,137,0,0,-32764,-32768,0,0,0.0,0,-32710,-32768,0,0,0.0,0,-32758,-32768,0,0,0.0,0,-32768,-32768,0,0,0.0
2025-11-16 18:34:40.148,0,138,0,0,-32767,-32768,0,0,0.0,0,-32548,-32768,0,0,0.0,0,-32758,-32768,0,0,0.0,0,-32768,-32768,0,0,0.0
2025-11-16 18:34:41.152,0,139,0,161,-32765,-32768,0,0,0.0,0,-26179,-32768,0,0,0.0,0,-32632,-32768,0,0,0.0,0,-32768,-32768,0,0,0.0
2025-11-16 18:34:42.156,0,140,0,462,-32761,-32768,0,0,0.0,0,-15134,-32768,0,0,0.0,0,-32366,-32768,0,0,0.0,0,-32766,-32768,0,0,0.0
2025-11-16 18:34:43.161,0,141,0,29,-32762,-32765,0,0,0.0,0,-29516,-32768,0,0,0.0,0,-32698,-32768,0,0,0.0,0,-32767,-32768,0,0,0.0
